time,open,high,low,close
2025-09-24T06:00:00Z,199.718002,199.889999,199.718002,199.852997
2025-09-24T07:00:00Z,199.850998,199.876999,199.602005,199.621994
2025-09-24T08:00:00Z,199.619003,199.914001,199.550003,199.908005
2025-09-24T09:00:00Z,199.908005,199.992996,199.770004,199.841003
2025-09-24T10:00:00Z,199.841003,199.981995,199.787003,199.804993
2025-09-24T11:00:00Z,199.802994,199.912003,199.766998,199.841995
2025-09-24T12:00:00Z,199.839005,200.014008,199.783005,199.888000
2025-09-24T13:00:00Z,199.888000,199.917999,199.699997,199.815002
2025-09-24T14:00:00Z,199.819000,200.059006,199.722000,200.029999
2025-09-24T15:00:00Z,200.028000,200.141006,199.955994,199.970993
2025-09-24T16:00:00Z,199.968002,200.044006,199.904999,199.972000
2025-09-24T17:00:00Z,199.973007,200.115005,199.964996,200.102005
2025-09-24T18:00:00Z,200.102005,200.229996,200.011002,200.166000
2025-09-24T19:00:00Z,200.166000,200.220993,200.110992,200.156006
2025-09-24T20:00:00Z,200.154007,200.242996,200.149002,200.190994
2025-09-24T21:00:00Z,200.197998,200.248993,199.962997,200.070999
2025-09-24T22:00:00Z,200.057999,200.199997,200.011993,200.136993
2025-09-24T23:00:00Z,200.147995,200.194000,200.074005,200.098007
2025-09-25T00:00:00Z,200.095993,200.112000,199.869995,199.921005
2025-09-25T01:00:00Z,199.923996,200.205994,199.912003,200.126007
2025-09-25T02:00:00Z,200.123993,200.201996,200.026993,200.190002
2025-09-25T03:00:00Z,200.190002,200.210007,200.087006,200.128006
2025-09-25T04:00:00Z,200.126999,200.173004,200.056000,200.059006
2025-09-25T05:00:00Z,200.057999,200.218994,200.048004,200.212006
2025-09-25T06:00:00Z,200.210999,200.345001,200.156006,200.328995
2025-09-25T07:00:00Z,200.324005,200.330994,199.927002,199.975006
2025-09-25T08:00:00Z,199.973007,200.117996,199.916000,200.089005
2025-09-25T09:00:00Z,200.095993,200.154999,200.054993,200.121994
2025-09-25T10:00:00Z,200.119003,200.154999,200.020004,200.074997
2025-09-25T11:00:00Z,200.074005,200.162003,199.712006,199.755005
2025-09-25T12:00:00Z,199.755005,199.888000,199.570007,199.737000
2025-09-25T13:00:00Z,199.733002,199.824997,199.632004,199.779999
2025-09-25T14:00:00Z,199.779999,199.938004,199.712997,199.722000
2025-09-25T15:00:00Z,199.722000,200.020996,199.675995,199.932999
2025-09-25T16:00:00Z,199.936005,200.026993,199.774002,199.828995
2025-09-25T17:00:00Z,199.837006,199.889999,199.707001,199.759995
2025-09-25T18:00:00Z,199.759995,199.875000,199.630005,199.850998
2025-09-25T19:00:00Z,199.850998,199.871994,199.729004,199.737000
2025-09-25T20:00:00Z,199.737000,199.914001,199.737000,199.813004
2025-09-25T21:00:00Z,199.764999,200.001007,199.595993,199.723999
2025-09-25T22:00:00Z,199.723999,199.908997,199.656006,199.813995
2025-09-25T23:00:00Z,199.798004,199.929993,199.746002,199.852997
2025-09-26T00:00:00Z,199.852005,199.882004,199.695007,199.748001
2025-09-26T01:00:00Z,199.748001,199.921005,199.690002,199.889999
2025-09-26T02:00:00Z,199.889999,199.955002,199.858002,199.873993
2025-09-26T03:00:00Z,199.871002,199.927994,199.858994,199.906006
2025-09-26T04:00:00Z,199.906006,199.914993,199.828995,199.830002
2025-09-26T05:00:00Z,199.830002,199.932999,199.804001,199.910995
2025-09-26T06:00:00Z,199.910995,200.125000,199.903000,200.078995
2025-09-26T07:00:00Z,200.078995,200.210007,199.994003,200.080994
2025-09-26T08:00:00Z,200.078995,200.151993,200.018005,200.134995
2025-09-26T09:00:00Z,200.136002,200.162994,199.975998,199.996994
2025-09-26T10:00:00Z,200.000000,200.132004,199.975006,200.042999
2025-09-26T11:00:00Z,200.039993,200.082001,199.929001,199.962997
2025-09-26T12:00:00Z,199.962997,200.216003,199.938995,200.147003
2025-09-26T13:00:00Z,200.141998,200.442993,200.117004,200.416000
2025-09-26T14:00:00Z,200.410995,200.513000,200.289001,200.352997
2025-09-26T15:00:00Z,200.352997,200.438004,200.309998,200.376007
2025-09-26T16:00:00Z,200.378006,200.501007,200.352005,200.369003
2025-09-26T17:00:00Z,200.369003,200.457993,200.348007,200.417999
2025-09-26T18:00:00Z,200.419006,200.468994,200.352997,200.397003
2025-09-26T19:00:00Z,200.386002,200.477997,200.354004,200.449005
2025-09-26T20:00:00Z,200.449005,200.472000,200.203003,200.315994
2025-09-26T21:00:00Z,200.382996,200.382996,200.382996,200.382996
2025-09-28T23:00:00Z,200.348007,200.369003,200.250000,200.315994
2025-09-29T00:00:00Z,200.315002,200.328003,200.164993,200.246002
2025-09-29T01:00:00Z,200.244995,200.287003,200.016006,200.167007
2025-09-29T02:00:00Z,200.171997,200.194000,200.000000,200.014008
2025-09-29T03:00:00Z,200.009003,200.067001,199.977997,200.042999
2025-09-29T04:00:00Z,200.044998,200.190002,199.983002,200.141998
2025-09-29T05:00:00Z,200.143997,200.205002,199.919006,199.979004
2025-09-29T06:00:00Z,199.975006,200.056000,199.852005,199.985001
2025-09-29T07:00:00Z,199.985001,200.022995,199.722000,199.770996
2025-09-29T08:00:00Z,199.772995,199.791000,199.533005,199.552002
2025-09-29T09:00:00Z,199.552002,199.729996,199.494003,199.585999
2025-09-29T10:00:00Z,199.585999,199.671005,199.533997,199.626999
2025-09-29T11:00:00Z,199.628006,199.865005,199.619995,199.860992
2025-09-29T12:00:00Z,199.860992,199.979996,199.824997,199.893005
2025-09-29T13:00:00Z,199.889999,199.990997,199.598007,199.662994
2025-09-29T14:00:00Z,199.662994,199.699997,199.335007,199.460999
2025-09-29T15:00:00Z,199.460999,199.595001,199.404999,199.557999
2025-09-29T16:00:00Z,199.552994,199.630997,199.511002,199.552994
2025-09-29T17:00:00Z,199.552002,199.617996,199.438995,199.466995
2025-09-29T18:00:00Z,199.468994,199.740997,199.447998,199.729004
2025-09-29T19:00:00Z,199.729004,199.738998,199.598999,199.692993
2025-09-29T20:00:00Z,199.686996,199.751999,199.423996,199.423996
2025-09-29T21:00:00Z,199.470993,199.634995,199.419998,199.483002
2025-09-29T22:00:00Z,199.492004,199.656006,199.460007,199.619995
2025-09-29T23:00:00Z,199.615005,199.682999,199.524002,199.658997
2025-09-30T00:00:00Z,199.660995,199.768005,199.522995,199.748993
2025-09-30T01:00:00Z,199.746002,199.766006,199.602997,199.662003
2025-09-30T02:00:00Z,199.660004,199.757004,199.582001,199.733002
2025-09-30T03:00:00Z,199.733994,199.742004,199.528000,199.529007
2025-09-30T04:00:00Z,199.528000,199.576004,199.337006,199.423996
2025-09-30T05:00:00Z,199.419006,199.505005,199.160004,199.192993
2025-09-30T06:00:00Z,199.201996,199.306000,198.996994,199.011002
2025-09-30T07:00:00Z,199.007004,199.128006,198.845001,199.074005
2025-09-30T08:00:00Z,199.074005,199.141998,198.785995,198.796005
2025-09-30T09:00:00Z,198.804001,198.979996,198.746994,198.934998
2025-09-30T10:00:00Z,198.932999,198.975006,198.796997,198.910004
2025-09-30T11:00:00Z,198.904999,199.016006,198.772003,198.819000
2025-09-30T12:00:00Z,198.824997,199.054001,198.768997,198.882004
2025-09-30T13:00:00Z,198.880997,198.944000,198.572006,198.826996
2025-09-30T14:00:00Z,198.815994,199.005005,198.587006,198.809006
2025-09-30T15:00:00Z,198.807007,198.988007,198.735001,198.904999
2025-09-30T16:00:00Z,198.904007,198.917999,198.727997,198.839996
2025-09-30T17:00:00Z,198.835999,198.923004,198.750000,198.776001
2025-09-30T18:00:00Z,198.774002,198.871002,198.735992,198.863007
2025-09-30T19:00:00Z,198.867996,198.908005,198.789001,198.854996
2025-09-30T20:00:00Z,198.858002,198.910004,198.757996,198.757996
2025-09-30T21:00:00Z,198.688004,198.908997,198.619995,198.761002
2025-09-30T22:00:00Z,198.748001,198.886993,198.705994,198.835999
2025-09-30T23:00:00Z,198.839005,198.987000,198.772995,198.977005
2025-10-01T00:00:00Z,198.975998,199.216995,198.942001,199.063995
2025-10-01T01:00:00Z,199.063995,199.104996,198.850998,198.869995
2025-10-01T02:00:00Z,198.871994,198.908997,198.781006,198.813004
2025-10-01T03:00:00Z,198.813004,198.869003,198.740997,198.819000
2025-10-01T04:00:00Z,198.819000,198.923996,198.625000,198.647003
2025-10-01T05:00:00Z,198.649994,198.742004,198.490997,198.498001
2025-10-01T06:00:00Z,198.498001,198.507004,198.231003,198.257996
2025-10-01T07:00:00Z,198.255997,198.266998,198.024002,198.132004
2025-10-01T08:00:00Z,198.130997,198.218002,198.016006,198.164993
2025-10-01T09:00:00Z,198.167999,198.242996,198.108002,198.199997
2025-10-01T10:00:00Z,198.205002,198.238998,198.085007,198.121994
2025-10-01T11:00:00Z,198.123001,198.322006,198.100998,198.184006
2025-10-01T12:00:00Z,198.179993,198.531998,197.908005,198.352997
2025-10-01T13:00:00Z,198.352997,198.427002,198.220993,198.248001
2025-10-01T14:00:00Z,198.274002,198.507004,198.177994,198.356995
2025-10-01T15:00:00Z,198.356995,198.378998,198.207993,198.227997
2025-10-01T16:00:00Z,198.227005,198.345993,198.195007,198.278000
2025-10-01T17:00:00Z,198.281006,198.343002,198.216995,198.270996
2025-10-01T18:00:00Z,198.268005,198.397995,198.225998,198.354996
2025-10-01T19:00:00Z,198.350998,198.391998,198.266998,198.278000
2025-10-01T20:00:00Z,198.278000,198.289993,198.117996,198.223999
2025-10-01T21:00:00Z,198.151993,198.283005,198.026001,198.154007
2025-10-01T22:00:00Z,198.207993,198.229004,198.093994,198.145004
2025-10-01T23:00:00Z,198.153000,198.291000,198.139008,198.272003
2025-10-02T00:00:00Z,198.272003,198.444000,198.220001,198.251007
2025-10-02T01:00:00Z,198.251999,198.324005,198.138000,198.190002
2025-10-02T02:00:00Z,198.190002,198.408997,198.151993,198.384995
2025-10-02T03:00:00Z,198.384995,198.403000,198.190002,198.235001
2025-10-02T04:00:00Z,198.238998,198.360992,198.216003,198.315994
2025-10-02T05:00:00Z,198.315994,198.401993,198.253006,198.300995
2025-10-02T06:00:00Z,198.302002,198.580002,198.082993,198.505997
2025-10-02T07:00:00Z,198.501007,198.613007,198.425003,198.473007
2025-10-02T08:00:00Z,198.468002,198.494995,198.115997,198.235001
2025-10-02T09:00:00Z,198.233994,198.253998,197.899994,197.914001
2025-10-02T10:00:00Z,197.914001,197.975006,197.660995,197.671005
2025-10-02T11:00:00Z,197.671997,197.878006,197.593002,197.820999
2025-10-02T12:00:00Z,197.820999,198.261002,197.787994,198.162003
2025-10-02T13:00:00Z,198.156998,198.184998,197.692993,197.727997
2025-10-02T14:00:00Z,197.722000,197.800003,197.481003,197.723999
2025-10-02T15:00:00Z,197.723007,197.860001,197.612000,197.755997
2025-10-02T16:00:00Z,197.751999,197.875000,197.712997,197.770004
2025-10-02T17:00:00Z,197.776993,197.850006,197.751007,197.776001
2025-10-02T18:00:00Z,197.772995,197.955994,197.761993,197.951004
2025-10-02T19:00:00Z,197.947998,197.962006,197.850006,197.929001
2025-10-02T20:00:00Z,197.927994,197.970993,197.815002,197.886002
2025-10-02T21:00:00Z,197.750000,197.953003,197.610992,197.830002
2025-10-02T22:00:00Z,197.796997,198.046005,197.753006,197.828995
2025-10-02T23:00:00Z,197.835007,197.882996,197.735001,197.869003
2025-10-03T00:00:00Z,197.863998,198.123001,197.860001,198.102997
2025-10-03T01:00:00Z,198.102997,198.421997,197.957993,198.326004
2025-10-03T02:00:00Z,198.326004,198.464005,198.311996,198.434998
2025-10-03T03:00:00Z,198.427994,198.552994,198.406006,198.475998
2025-10-03T04:00:00Z,198.475998,198.541000,198.432999,198.466995
2025-10-03T05:00:00Z,198.466995,198.537994,198.255005,198.503006
2025-10-03T06:00:00Z,198.501007,198.524002,198.274994,198.283997
2025-10-03T07:00:00Z,198.285995,198.468994,198.283005,198.416000
2025-10-03T08:00:00Z,198.417999,198.472000,198.253998,198.266006
