time,open,high,low,close
2025-09-24T06:00:00Z,97.925003,98.088997,97.922997,97.952003
2025-09-24T07:00:00Z,97.949997,98.067001,97.916000,98.004997
2025-09-24T08:00:00Z,98.004997,98.054001,97.910004,98.043999
2025-09-24T09:00:00Z,98.042999,98.093002,98.004997,98.037003
2025-09-24T10:00:00Z,98.035004,98.071999,97.996002,98.019997
2025-09-24T11:00:00Z,98.022003,98.054001,98.000999,98.039001
2025-09-24T12:00:00Z,98.039001,98.182999,97.998001,98.027000
2025-09-24T13:00:00Z,98.027000,98.069000,97.962997,98.030998
2025-09-24T14:00:00Z,98.031998,98.063004,97.921997,98.014999
2025-09-24T15:00:00Z,98.014000,98.045998,97.928001,97.933998
2025-09-24T16:00:00Z,97.941002,97.947998,97.806999,97.831001
2025-09-24T17:00:00Z,97.829002,97.933998,97.823997,97.886002
2025-09-24T18:00:00Z,97.889000,97.941002,97.866997,97.931000
2025-09-24T19:00:00Z,97.931999,98.000000,97.931000,97.988998
2025-09-24T20:00:00Z,97.990997,98.026001,97.947998,97.989998
2025-09-24T21:00:00Z,97.946999,98.003998,97.841003,97.874001
2025-09-24T22:00:00Z,97.874001,98.007004,97.874001,97.992996
2025-09-24T23:00:00Z,97.994003,98.004997,97.927002,97.985001
2025-09-25T00:00:00Z,97.985001,98.003998,97.883003,97.949997
2025-09-25T01:00:00Z,97.948997,98.037003,97.931000,97.987000
2025-09-25T02:00:00Z,97.987000,98.149002,97.955002,98.143997
2025-09-25T03:00:00Z,98.147003,98.153999,98.070000,98.108002
2025-09-25T04:00:00Z,98.108002,98.119003,98.031998,98.040001
2025-09-25T05:00:00Z,98.040001,98.138000,98.017998,98.130997
2025-09-25T06:00:00Z,98.126999,98.213997,98.091003,98.113998
2025-09-25T07:00:00Z,98.113998,98.122002,97.959000,98.002998
2025-09-25T08:00:00Z,98.008003,98.162003,97.990997,98.141998
2025-09-25T09:00:00Z,98.140999,98.223999,98.140999,98.180000
2025-09-25T10:00:00Z,98.181000,98.181999,98.042000,98.059998
2025-09-25T11:00:00Z,98.057999,98.112000,97.957001,97.970001
2025-09-25T12:00:00Z,97.971001,97.991997,97.786003,97.906998
2025-09-25T13:00:00Z,97.907997,97.931999,97.744003,97.807999
2025-09-25T14:00:00Z,97.818001,97.984001,97.807999,97.972000
2025-09-25T15:00:00Z,97.973999,98.127998,97.925003,98.103996
2025-09-25T16:00:00Z,98.102997,98.135002,97.981003,98.014999
2025-09-25T17:00:00Z,98.018997,98.028999,97.847000,97.862999
2025-09-25T18:00:00Z,97.862999,97.953003,97.751999,97.931000
2025-09-25T19:00:00Z,97.926003,97.941002,97.847000,97.899002
2025-09-25T20:00:00Z,97.898003,97.977997,97.884003,97.940002
2025-09-25T21:00:00Z,97.928001,98.043999,97.775002,97.852997
2025-09-25T22:00:00Z,97.850998,97.977997,97.821999,97.915001
2025-09-25T23:00:00Z,97.903000,97.992996,97.878998,97.984001
2025-09-26T00:00:00Z,97.985001,97.986000,97.825996,97.852997
2025-09-26T01:00:00Z,97.850998,97.932999,97.822998,97.884003
2025-09-26T02:00:00Z,97.886002,97.981003,97.875999,97.922997
2025-09-26T03:00:00Z,97.921997,97.953003,97.914001,97.935997
2025-09-26T04:00:00Z,97.935997,97.941002,97.876999,97.890999
2025-09-26T05:00:00Z,97.889000,97.932999,97.851997,97.912003
