time,open,high,low,close
2025-09-24T06:00:00Z,174.464996,174.632004,174.459000,174.518005
2025-09-24T07:00:00Z,174.514999,174.626007,174.501999,174.522003
2025-09-24T08:00:00Z,174.516006,174.556000,174.334000,174.535004
2025-09-24T09:00:00Z,174.529007,174.578995,174.436005,174.488007
2025-09-24T10:00:00Z,174.485992,174.552002,174.360001,174.386993
2025-09-24T11:00:00Z,174.386993,174.514008,174.358002,174.475998
2025-09-24T12:00:00Z,174.475998,174.589996,174.464005,174.576004
2025-09-24T13:00:00Z,174.576004,174.591995,174.485001,174.554993
2025-09-24T14:00:00Z,174.556000,174.653000,174.447998,174.623993
2025-09-24T15:00:00Z,174.626999,174.699005,174.580002,174.606995
2025-09-24T16:00:00Z,174.610992,174.653000,174.522995,174.535004
2025-09-24T17:00:00Z,174.533005,174.613007,174.526001,174.580994
2025-09-24T18:00:00Z,174.580994,174.701004,174.561996,174.686996
2025-09-24T19:00:00Z,174.688995,174.740005,174.643005,174.729996
2025-09-24T20:00:00Z,174.727997,174.792007,174.714005,174.759003
2025-09-24T21:00:00Z,174.768997,174.774994,174.500000,174.639999
2025-09-24T22:00:00Z,174.587997,174.787003,174.587997,174.757004
2025-09-24T23:00:00Z,174.764008,174.785995,174.682007,174.699997
2025-09-25T00:00:00Z,174.701996,174.705994,174.492004,174.531998
2025-09-25T01:00:00Z,174.533997,174.772003,174.518005,174.695999
2025-09-25T02:00:00Z,174.697998,174.781998,174.589005,174.768997
2025-09-25T03:00:00Z,174.768997,174.781998,174.669006,174.720993
2025-09-25T04:00:00Z,174.725006,174.735001,174.625000,174.634003
2025-09-25T05:00:00Z,174.634003,174.735992,174.606003,174.731003
2025-09-25T06:00:00Z,174.731995,174.867996,174.692001,174.751007
2025-09-25T07:00:00Z,174.751007,174.779007,174.522003,174.608994
2025-09-25T08:00:00Z,174.612000,174.671997,174.501007,174.662003
2025-09-25T09:00:00Z,174.662994,174.774002,174.656006,174.753006
2025-09-25T10:00:00Z,174.750000,174.830002,174.733002,174.787003
2025-09-25T11:00:00Z,174.791000,174.834000,174.645004,174.733002
2025-09-25T12:00:00Z,174.729996,174.785995,174.472000,174.582993
2025-09-25T13:00:00Z,174.576004,174.686005,174.522003,174.615005
2025-09-25T14:00:00Z,174.621002,174.725006,174.574005,174.710999
2025-09-25T15:00:00Z,174.710999,174.919998,174.623001,174.835007
2025-09-25T16:00:00Z,174.832001,174.940994,174.779999,174.830994
2025-09-25T17:00:00Z,174.837997,174.862000,174.598007,174.632004
2025-09-25T18:00:00Z,174.630997,174.679001,174.546997,174.653000
2025-09-25T19:00:00Z,174.651001,174.671997,174.591003,174.636993
2025-09-25T20:00:00Z,174.639999,174.800003,174.626999,174.735992
2025-09-25T21:00:00Z,174.733994,174.787003,174.528000,174.557999
2025-09-25T22:00:00Z,174.589996,174.787003,174.546005,174.729996
2025-09-25T23:00:00Z,174.701996,174.850006,174.682007,174.770004
2025-09-26T00:00:00Z,174.772995,174.807007,174.628998,174.690994
2025-09-26T01:00:00Z,174.690002,174.843994,174.651993,174.809006
2025-09-26T02:00:00Z,174.809006,174.858002,174.776001,174.824997
2025-09-26T03:00:00Z,174.824997,174.845001,174.770996,174.822006
2025-09-26T04:00:00Z,174.822006,174.858994,174.766998,174.778000
2025-09-26T05:00:00Z,174.778000,174.839005,174.742996,174.815994
2025-09-26T06:00:00Z,174.813995,174.929993,174.800995,174.867004
2025-09-26T07:00:00Z,174.865005,175.018005,174.856003,174.910004
2025-09-26T08:00:00Z,174.910004,174.957001,174.852005,174.912003
2025-09-26T09:00:00Z,174.912003,174.957001,174.845993,174.921005
2025-09-26T10:00:00Z,174.919998,174.972000,174.794998,174.817993
2025-09-26T11:00:00Z,174.815994,174.860001,174.727997,174.764008
2025-09-26T12:00:00Z,174.763000,174.917007,174.705994,174.798996
2025-09-26T13:00:00Z,174.798996,174.985001,174.796005,174.932999
2025-09-26T14:00:00Z,174.944000,175.052002,174.781998,174.783997
2025-09-26T15:00:00Z,174.783005,174.865997,174.763000,174.800003
2025-09-26T16:00:00Z,174.800003,174.886993,174.800003,174.863998
2025-09-26T17:00:00Z,174.863007,174.951004,174.813995,174.934006
2025-09-26T18:00:00Z,174.929993,174.966003,174.865997,174.901993
2025-09-26T19:00:00Z,174.897995,175.005997,174.891006,174.996994
2025-09-26T20:00:00Z,175.003998,175.007004,174.845993,174.895004
2025-09-26T21:00:00Z,174.959000,174.959000,174.959000,174.959000
2025-09-28T23:00:00Z,174.940002,174.962006,174.843994,174.880005
