time,open,high,low,close
2026-07-02T23:00:00Z,184.294006,184.304993,184.266998,184.272003
2026-07-02T23:15:00Z,184.272003,184.317993,184.268997,184.309998
2026-07-02T23:30:00Z,184.309998,184.356995,184.296997,184.347000
2026-07-02T23:45:00Z,184.348007,184.429993,184.332993,184.414993
2026-07-03T00:00:00Z,184.417007,184.473999,184.345001,184.451996
2026-07-03T00:15:00Z,184.457993,184.466995,184.393997,184.395996
2026-07-03T00:30:00Z,184.393005,184.401993,184.332993,184.343002
2026-07-03T00:45:00Z,184.339005,184.389999,184.233994,184.246002
2026-07-03T01:00:00Z,184.242996,184.356995,184.227005,184.227997
2026-07-03T01:15:00Z,184.229004,184.294006,184.136993,184.285995
2026-07-03T01:30:00Z,184.281998,184.389008,184.255005,184.360001
2026-07-03T01:45:00Z,184.360001,184.427994,184.352005,184.401001
2026-07-03T02:00:00Z,184.401001,184.408997,184.334000,184.375000
2026-07-03T02:15:00Z,184.378006,184.429993,184.358002,184.414993
2026-07-03T02:30:00Z,184.414993,184.479004,184.382004,184.429993
2026-07-03T02:45:00Z,184.429993,184.440994,184.362000,184.369003
2026-07-03T03:00:00Z,184.369003,184.397995,184.343994,184.386002
2026-07-03T03:15:00Z,184.380005,184.397003,184.369995,184.384995
2026-07-03T03:30:00Z,184.384995,184.410995,184.371002,184.401993
2026-07-03T03:45:00Z,184.399994,184.403000,184.350006,184.393997
2026-07-03T04:00:00Z,184.393997,184.425995,184.360001,184.421005
2026-07-03T04:15:00Z,184.423996,184.457993,184.408997,184.414001
2026-07-03T04:30:00Z,184.414001,184.475006,184.408997,184.470001
2026-07-03T04:45:00Z,184.470993,184.483994,184.416000,184.423996
2026-07-03T05:00:00Z,184.423996,184.475006,184.362000,184.442001
2026-07-03T05:15:00Z,184.442001,184.473999,184.408005,184.447006
2026-07-03T05:30:00Z,184.447006,184.548996,184.434998,184.531998
2026-07-03T05:45:00Z,184.528000,184.567993,184.473999,184.514008
2026-07-03T06:00:00Z,184.507004,184.507996,184.401993,184.462997
2026-07-03T06:15:00Z,184.466995,184.472000,184.369995,184.369995
2026-07-03T06:30:00Z,184.367996,184.442993,183.921005,184.214005
2026-07-03T06:45:00Z,184.212997,184.283005,184.095993,184.255997
2026-07-03T07:00:00Z,184.261002,184.298004,184.093994,184.102997
2026-07-03T07:15:00Z,184.104004,184.216003,184.100006,184.138000
2026-07-03T07:30:00Z,184.136993,184.330994,184.136993,184.264008
2026-07-03T07:45:00Z,184.259003,184.317993,184.128998,184.179001
2026-07-03T08:00:00Z,184.182007,184.287994,184.145996,184.235992
2026-07-03T08:15:00Z,184.235992,184.278000,184.209000,184.240997
2026-07-03T08:30:00Z,184.246002,184.335007,184.240005,184.322998
2026-07-03T08:45:00Z,184.322998,184.432999,184.317993,184.427994
2026-07-03T09:00:00Z,184.427002,184.457001,184.298996,184.304001
2026-07-03T09:15:00Z,184.304001,184.373001,184.296997,184.352005
2026-07-03T09:30:00Z,184.352005,184.371002,184.324005,184.328003
2026-07-03T09:45:00Z,184.328003,184.363007,184.296005,184.335999
2026-07-03T10:00:00Z,184.335007,184.445007,184.330002,184.423996
2026-07-03T10:15:00Z,184.423996,184.431000,184.393005,184.397995
2026-07-03T10:30:00Z,184.397995,184.464996,184.397995,184.453003
2026-07-03T10:45:00Z,184.453003,184.462006,184.380005,184.399002
2026-07-03T11:00:00Z,184.397003,184.498001,184.397003,184.490997
2026-07-03T11:15:00Z,184.490005,184.537994,184.485001,184.533997
2026-07-03T11:30:00Z,184.533997,184.559006,184.477997,184.488998
2026-07-03T11:45:00Z,184.488998,184.520996,184.434998,184.485992
2026-07-03T12:00:00Z,184.483994,184.526001,184.451996,184.503006
2026-07-03T12:15:00Z,184.503998,184.509995,184.445999,184.453995
2026-07-03T12:30:00Z,184.453995,184.488998,184.436996,184.453995
2026-07-03T12:45:00Z,184.451996,184.492004,184.432999,184.483994
2026-07-03T13:00:00Z,184.488007,184.541000,184.479004,184.535004
2026-07-03T13:15:00Z,184.535995,184.541000,184.464005,184.477005
2026-07-03T13:30:00Z,184.477005,184.516998,184.457993,184.490005
2026-07-03T13:45:00Z,184.488998,184.501007,184.451996,184.473999
2026-07-03T14:00:00Z,184.473999,184.509003,184.464996,184.481995
2026-07-03T14:15:00Z,184.481003,184.550003,184.475998,184.539993
2026-07-03T14:30:00Z,184.537994,184.552002,184.503998,184.516006
2026-07-03T14:45:00Z,184.522995,184.554001,184.487000,184.539001
2026-07-03T15:00:00Z,184.537994,184.598999,184.537994,184.544006
2026-07-03T15:15:00Z,184.546005,184.570999,184.501007,184.503006
2026-07-03T15:30:00Z,184.507004,184.550003,184.494995,184.500000
2026-07-03T15:45:00Z,184.500000,184.518005,184.468002,184.496002
2026-07-03T16:00:00Z,184.494003,184.544998,184.483994,184.537994
2026-07-03T16:15:00Z,184.542007,184.565002,184.531998,184.539001
2026-07-03T16:30:00Z,184.539001,184.576004,184.535004,184.552994
2026-07-03T16:45:00Z,184.546997,184.556000,184.511002,184.539993
2026-07-03T17:00:00Z,184.535995,184.602997,184.470993,184.563995
2026-07-03T17:15:00Z,184.563995,184.585999,184.537003,184.548004
2026-07-03T17:30:00Z,184.542007,184.563995,184.479996,184.539001
2026-07-03T17:45:00Z,184.531006,184.546005,184.500000,184.529007
2026-07-03T18:00:00Z,184.522995,184.572998,184.503998,184.524002
2026-07-03T18:15:00Z,184.524002,184.569000,184.524002,184.537003
2026-07-03T18:30:00Z,184.537003,184.563004,184.531006,184.544998
2026-07-03T18:45:00Z,184.544998,184.582001,184.522003,184.567993
2026-07-03T19:00:00Z,184.565002,184.591003,184.544006,184.561996
2026-07-03T19:15:00Z,184.561996,184.576996,184.541000,184.559998
2026-07-03T19:30:00Z,184.559998,184.578003,184.529999,184.559006
2026-07-03T19:45:00Z,184.567993,184.574005,184.514999,184.529999
2026-07-03T20:00:00Z,184.529999,184.570999,184.500000,184.537994
2026-07-03T20:15:00Z,184.537994,184.570999,184.509995,184.544998
2026-07-03T20:30:00Z,184.546005,184.572998,184.417999,184.522995
2026-07-03T20:45:00Z,184.537003,184.589996,184.421997,184.451004
2026-07-03T21:00:00Z,184.556000,184.556000,184.556000,184.556000
2026-07-03T21:15:00Z,184.556000,184.556000,184.556000,184.556000
2026-07-05T23:00:00Z,184.595001,184.649994,184.595001,184.621994
2026-07-05T23:15:00Z,184.617996,184.669006,184.606995,184.654007
2026-07-05T23:30:00Z,184.654999,184.684006,184.643997,184.660004
